image_path,source,category,organ
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl890.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl891.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl892.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl893.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl894.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl895.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl896.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl897.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl898.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl899.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl9.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl90.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl900.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl901.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl902.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl903.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl904.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl905.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl906.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl907.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl908.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl909.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl91.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl910.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl911.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl912.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl913.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl914.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl915.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl916.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl917.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl918.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl919.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl92.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl920.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl921.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl922.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl923.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl924.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl925.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl926.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl927.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl928.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl929.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl93.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl930.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl931.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl932.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl933.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl934.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl935.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl936.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl937.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl938.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl939.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl94.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl940.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl941.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl942.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl943.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl944.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl945.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl946.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl947.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl948.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl949.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl95.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl950.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl951.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl952.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl953.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl954.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl955.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl956.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl957.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl958.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl959.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl96.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl960.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl961.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl962.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl963.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl964.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl965.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl966.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl967.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl968.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl969.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl97.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl970.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl971.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl972.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl973.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl974.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl975.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl976.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl977.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl978.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl979.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl98.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl980.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl981.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl982.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl983.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl984.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl985.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl986.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl987.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl988.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl989.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl99.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl990.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl991.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl992.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl993.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl994.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl995.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl996.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl997.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl998.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Tomato_Yellow_Leaf_Curl_Virus\Tyl999.jpg,PlantVillage,Tomato_Yellow_Leaf_Curl_Virus,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm10.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm100.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1000.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1001.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1002.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1003.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1004.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1005.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1006.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1007.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1008.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1009.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm101.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1010.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1011.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1012.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1013.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1014.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1015.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1016.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1017.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1018.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1019.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm102.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1020.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1021.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1022.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1023.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1024.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1025.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1026.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1027.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1028.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1029.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm103.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1030.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1031.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1032.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1033.jpg,PlantVillage,Two-spotted_spider_mite,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Two-spotted_spider_mite\Tssm1034.jpg,PlantVillage,Two-spotted_spider_mite,leaf
